window,symbol,cost,profit,duration,rtn
3,600388,0.0,0.0,0,0.0
3,600418,2326.4689999999996,161.79999999999984,28,0.06954745582253616
3,600507,2226.7129,539.8564000000002,32,0.2424454450324513
3,600536,12538.562999999991,2304.0909999999994,32,0.1837603719022667
3,600567,0.0,0.0,0,0.0
3,600580,197.6556,0.0,0,0.0
3,600582,9464.269999999997,56.09199999999987,5,0.005926711727370404
3,600737,0.0,0.0,0,0.0
3,600751,1169.1794000000002,133.2251,14,0.11394752593143531
3,600770,7554.983,292.98600000000005,13,0.03878049758682449
3,600782,2388.8747,0.0,0,0.0
3,600859,156.55610000000001,0.8060999999999865,6,0.005148952995124345
3,600874,367.92720000000014,15.316599999999951,19,0.04162943103961856
4,000501,1873.1441999999997,170.26300000000015,13,0.0908968994485316
4,000600,0.0,0.0,0,0.0
4,000681,6001.114999999999,408.7640000000001,9,0.06811467535616302
4,000685,2001.684,33.202999999999975,4,0.016587533296963945
4,000690,0.0,0.0,0,0.0
4,000717,2106.4633,793.9056999999998,32,0.37689035455780306
4,000727,723.549,55.64659999999992,19,0.07690785281991948
4,000732,3398.5558000000005,0.0,0,0.0
4,600021,404.17359999999996,0.0,0,0.0
4,600037,721.5572999999999,9.777000000000015,2,0.013549859449831657
4,600056,0.0,0.0,0,0.0
4,600060,2606.4659999999994,0.0,0,0.0
4,600143,0.0,0.0,0,0.0
4,600266,1820.7453999999998,85.17819999999989,37,0.04678204871477357
4,600316,1079.4477000000002,50.0379999999999,5,0.04635518700906018
4,600350,134.5476,18.730800000000016,21,0.1392131855194743
4,600380,5723.0455999999995,120.80200000000002,8,0.021107991870622178
4,600418,2954.7051999999994,345.2354999999996,32,0.11684262105065496
4,600507,1592.5576999999998,235.0155000000002,23,0.14757110527298334
4,600511,1026.231,28.96900000000005,6,0.02822853723966636
4,600536,12057.199999999993,2300.4489999999987,32,0.19079462893540788
4,600567,0.0,0.0,0,0.0
4,600580,261.3295,0.0,0,0.0
4,600582,13670.795,348.82400000000035,15,0.02551599961816415
4,600737,1598.7640000000001,134.85499999999954,11,0.0843495350157994
4,600751,1311.5211000000002,133.88049999999998,16,0.1020803248990809
4,600770,7794.254,292.98600000000005,13,0.037589998991564816
4,600782,2282.2630999999997,235.7295999999999,43,0.10328765338229406
4,600874,508.81800000000004,11.617599999999996,19,0.022832525578890674
5,000501,2988.9912,236.416,19,0.07909558248281226
5,000600,283.8003,26.54259999999998,6,0.09352562347538032
5,000681,5324.317,212.7829999999999,4,0.03996437477332772
5,000685,2502.3159999999993,47.514999999999986,7,0.018988409137774765
5,000690,0.0,0.0,0,0.0
5,000717,2133.0199,721.5184000000002,31,0.3382614480061814
5,000727,1028.5885999999998,74.55240000000006,27,0.07248028998182565
5,000732,3447.8394000000008,0.0,0,0.0
5,000758,1525.4760000000003,0.0,0,0.0
5,600021,434.0637,0.0,0,0.0
5,600037,0.0,0.0,0,0.0
5,600060,2751.2649999999994,0.0,0,0.0
5,600064,2092.4069999999997,0.0,0,0.0
